customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Customer_Value
2405,46,6,3528.3599999999997,3,4,1,8,Medium
2406,81,4,4117.37,2,2,2,6,Low
2407,69,6,6205.71,2,4,3,9,Medium
2408,25,3,3920.17,4,1,2,7,Low
2409,50,7,7117.35,3,4,4,11,Medium
2410,37,7,7649.62,3,4,4,11,Medium
2411,224,4,6535.39,1,2,3,6,Low
2412,18,6,7097.639999999999,4,4,4,12,High
2413,59,7,8666.869999999999,3,4,4,11,Medium
2414,5,4,5682.46,5,2,3,10,Medium
2415,44,5,4412.09,3,3,2,8,Medium
2416,223,2,2220.23,1,1,1,3,Low
2417,23,1,1129.13,4,1,1,6,Low
2418,3,7,9068.28,5,4,5,14,High
2419,52,8,8651.87,3,5,4,12,High
2420,140,3,2367.71,1,1,1,3,Low
2421,1,6,2836.38,5,4,1,10,Medium
2422,33,5,4670.18,4,3,2,9,Medium
2423,60,1,202.62,2,1,1,4,Low
2424,68,7,5910.3099999999995,2,4,3,9,Medium
2425,9,9,8310.5,5,5,4,14,High
2426,17,5,8399.89,4,3,4,11,Medium
2427,4,6,7962.36,5,4,4,13,High
2428,11,9,10167.49,5,5,5,15,High
2429,223,3,3811.29,1,1,2,4,Low
2430,116,4,3385.21,1,2,1,4,Low
2431,219,2,1447.1799999999998,1,1,1,3,Low
2432,33,7,4898.05,4,4,2,10,Medium
2433,27,10,10945.11,4,5,5,14,High
2434,1,9,10024.41,5,5,5,15,High
2435,124,5,6950.49,1,3,4,8,Medium
2436,17,4,3919.84,4,2,2,8,Medium
2437,199,2,1436.8,1,1,1,3,Low
2438,28,7,6007.49,4,4,3,11,Medium
2439,19,6,5841.8,4,4,3,11,Medium
2440,54,3,4414.99,3,1,2,6,Low
2441,29,2,2059.61,4,1,1,6,Low
2442,81,6,5014.139999999999,2,4,2,8,Medium
2443,13,6,6182.68,5,4,3,12,High
2444,45,4,5166.36,3,2,2,7,Low
2445,18,5,5245.21,4,3,2,9,Medium
2446,72,7,9602.64,2,4,5,11,Medium
2447,40,7,7729.64,3,4,4,11,Medium
2448,7,6,5418.88,5,4,3,12,High
2449,77,6,8199.95,2,4,4,10,Medium
2450,41,2,3861.74,3,1,2,6,Low
2451,18,3,3247.8500000000004,4,1,1,6,Low
2452,10,4,4209.71,5,2,2,9,Medium
2453,57,6,4683.469999999999,3,4,2,9,Medium
2454,30,11,11914.73,4,5,5,14,High
2455,76,8,8482.92,2,5,4,11,Medium
2456,168,6,6887.07,1,4,4,9,Medium
2457,53,6,8023.24,3,4,4,11,Medium
2458,5,7,11224.23,5,4,5,14,High
2459,54,11,11877.19,3,5,5,13,High
2460,51,4,4291.639999999999,3,2,2,7,Low
2461,32,6,4090.26,4,4,2,10,Medium
2462,25,5,5679.63,4,3,3,10,Medium
2463,65,8,9906.89,2,5,5,12,High
2464,3,13,14574.06,5,5,5,15,High
2465,12,10,10135.89,5,5,5,15,High
2466,20,5,4796.14,4,3,2,9,Medium
2467,22,5,2590.13,4,3,1,8,Medium
2468,22,10,13390.75,4,5,5,14,High
2469,21,7,10397.56,4,4,5,13,High
2470,13,4,3356.1,5,2,1,8,Medium
2471,14,5,5699.45,5,3,3,11,Medium
2472,86,6,7612.35,2,4,4,10,Medium
2473,114,5,4256.68,1,3,2,6,Low
2474,32,8,7916.51,4,5,4,13,High
2475,86,7,10009.91,2,4,5,11,Medium
2476,15,14,14578.69,5,5,5,15,High
2477,41,1,2005.66,3,1,1,5,Low
2478,115,7,5012.3099999999995,1,4,2,7,Low
2479,3,7,3335.31,5,4,1,10,Medium
2480,43,5,6781.5,3,3,4,10,Medium
2481,21,7,5825.4,4,4,3,11,Medium
2482,233,3,3110.6899999999996,1,1,1,3,Low
2483,70,4,2791.31,2,2,1,5,Low
2484,25,6,5472.78,4,4,3,11,Medium
2485,5,6,5955.21,5,4,3,12,High
2486,230,2,3246.42,1,1,1,3,Low
2487,99,4,2978.64,2,2,1,5,Low
2488,19,6,6900.389999999999,4,4,4,12,High
2489,41,8,11411.16,3,5,5,13,High
2490,39,5,7816.21,3,3,4,10,Medium
2491,106,6,3798.2,1,4,2,7,Low
2492,8,10,12661.35,5,5,5,15,High
2493,55,3,3796.09,3,1,2,6,Low
2494,96,6,5949.05,2,4,3,9,Medium
2495,32,8,5497.11,4,5,3,12,High
2496,197,5,2095.52,1,3,1,5,Low
2497,47,4,4265.4400000000005,3,2,2,7,Low
2498,8,8,9981.91,5,5,5,15,High
2499,176,3,3848.07,1,1,2,4,Low
2500,24,3,2535.87,4,1,1,6,Low
2501,19,7,7685.12,4,4,4,12,High
2502,15,5,4196.26,5,3,2,10,Medium
2503,109,4,4951.0,1,2,2,5,Low
2504,94,5,5458.179999999999,2,3,3,8,Medium
2505,13,9,10295.31,5,5,5,15,High
2506,107,4,5594.41,1,2,3,6,Low
2507,48,4,5405.0,3,2,3,8,Medium
2508,57,10,12948.97,3,5,5,13,High
2509,26,8,8313.9,4,5,4,13,High
2510,112,6,8315.039999999999,1,4,4,9,Medium
2511,33,4,5381.19,4,2,3,9,Medium
2512,112,6,5536.07,1,4,3,8,Medium
2513,107,7,8203.29,1,4,4,9,Medium
2514,47,3,4414.05,3,1,2,6,Low
2515,25,3,4764.52,4,1,2,7,Low
2516,84,3,1978.9299999999998,2,1,1,4,Low
2517,146,4,5104.02,1,2,2,5,Low
2518,71,5,7538.469999999999,2,3,4,9,Medium
2519,109,4,2487.22,1,2,1,4,Low
2520,12,5,4496.29,5,3,2,10,Medium
2521,209,3,3422.3,1,1,1,3,Low
2522,25,7,8222.07,4,4,4,12,High
2523,7,10,9855.77,5,5,5,15,High
2524,185,6,4384.97,1,4,2,7,Low
2525,304,1,1977.36,1,1,1,3,Low
2526,54,6,6039.110000000001,3,4,3,10,Medium
2527,41,7,8751.73,3,4,5,12,High
2528,26,7,9485.91,4,4,5,13,High
2529,99,7,9000.92,2,4,5,11,Medium
2530,10,7,5560.28,5,4,3,12,High
2531,6,7,7233.38,5,4,4,13,High
2532,141,1,71.49,1,1,1,3,Low
2533,19,3,4689.75,4,1,2,7,Low
2534,46,7,8069.62,3,4,4,11,Medium
2535,15,6,5517.49,5,4,3,12,High
2536,8,6,9145.1,5,4,5,14,High
2537,23,11,11743.039999999999,4,5,5,14,High
2538,36,9,11849.7,3,5,5,13,High
2539,41,5,5493.46,3,3,3,9,Medium
2540,21,7,7819.73,4,4,4,12,High
2541,21,2,3358.87,4,1,1,6,Low
2542,44,7,10741.16,3,4,5,12,High
2543,23,4,5543.46,4,2,3,9,Medium
2544,33,6,6633.58,4,4,3,11,Medium
2545,118,3,2916.92,1,1,1,3,Low
2546,20,4,2419.01,4,2,1,7,Low
2547,185,3,2217.0600000000004,1,1,1,3,Low
2548,4,12,13610.1,5,5,5,15,High
2549,58,4,6211.0,3,2,3,8,Medium
2550,12,5,6139.76,5,3,3,11,Medium
2551,266,4,4894.98,1,2,2,5,Low
2552,36,6,8603.02,3,4,4,11,Medium
2553,151,7,8252.1,1,4,4,9,Medium
2554,60,5,4993.71,2,3,2,7,Low
2555,2,6,9456.4,5,4,5,14,High
2556,15,2,1917.48,5,1,1,7,Low
2557,31,3,5222.06,4,1,2,7,Low
2558,33,4,5684.29,4,2,3,9,Medium
2559,13,8,5364.14,5,5,3,13,High
2560,46,11,9706.619999999999,3,5,5,13,High
2561,2,4,7146.860000000001,5,2,4,11,Medium
2562,102,7,8220.23,1,4,4,9,Medium
2563,58,5,4716.139999999999,3,3,2,8,Medium
2564,48,5,2828.34,3,3,1,7,Low
2565,30,9,11516.51,4,5,5,14,High
2566,18,10,8489.6,4,5,4,13,High
2567,72,4,5954.21,2,2,3,7,Low
2568,73,4,3918.87,2,2,2,6,Low
2569,76,7,9585.83,2,4,5,11,Medium
2570,94,7,7426.35,2,4,4,10,Medium
2571,46,3,3652.28,3,1,1,5,Low
2572,80,8,10111.81,2,5,5,12,High
2573,15,4,4088.91,5,2,2,9,Medium
2574,28,11,11811.560000000001,4,5,5,14,High
2575,11,5,4119.53,5,3,2,10,Medium
2576,79,7,8271.03,2,4,4,10,Medium
2577,94,6,5240.639999999999,2,4,2,8,Medium
2578,39,4,4676.02,3,2,2,7,Low
2579,50,3,2288.84,3,1,1,5,Low
2580,65,8,9493.86,2,5,5,12,High
2581,135,5,5903.89,1,3,3,7,Low
2582,53,5,5104.43,3,3,2,8,Medium
2583,93,4,4046.62,2,2,2,6,Low
2584,39,5,3983.61,3,3,2,8,Medium
2585,6,7,7066.38,5,4,4,13,High
2586,20,3,3379.79,4,1,1,6,Low
2587,65,9,9007.27,2,5,5,12,High
2588,179,3,5656.6900000000005,1,1,3,5,Low
2589,68,5,5101.54,2,3,2,7,Low
2590,51,6,8720.42,3,4,5,12,High
2591,43,6,9027.71,3,4,5,12,High
2592,38,8,11062.61,3,5,5,13,High
2593,61,4,3940.27,2,2,2,6,Low
2594,92,6,9467.470000000001,2,4,5,11,Medium
2595,45,8,10273.25,3,5,5,13,High
2596,73,5,7674.39,2,3,4,9,Medium
2597,6,6,7670.71,5,4,4,13,High
2598,88,6,7871.62,2,4,4,10,Medium
2599,54,7,7725.21,3,4,4,11,Medium
2600,172,3,4973.54,1,1,2,4,Low
2601,37,8,9798.03,3,5,5,13,High
2602,72,7,7403.1900000000005,2,4,4,10,Medium
2603,15,7,7817.9400000000005,5,4,4,13,High
2604,87,6,6086.83,2,4,3,9,Medium
2605,116,5,6656.209999999999,1,3,3,7,Low
2606,6,10,12338.51,5,5,5,15,High
2607,6,8,7870.34,5,5,4,14,High
2608,18,7,4403.82,4,4,2,10,Medium
2609,182,8,8362.17,1,5,4,10,Medium
2610,113,8,8499.220000000001,1,5,4,10,Medium
2611,3,7,5700.59,5,4,3,12,High
2612,210,2,1924.4700000000003,1,1,1,3,Low
2613,99,5,4933.99,2,3,2,7,Low
2614,21,4,6322.41,4,2,3,9,Medium
2615,56,9,13460.630000000001,3,5,5,13,High
2616,43,11,13134.119999999999,3,5,5,13,High
2617,127,7,10695.449999999999,1,4,5,10,Medium
2618,8,10,9670.59,5,5,5,15,High
2619,77,2,3869.2699999999995,2,1,2,5,Low
2620,31,8,8317.97,4,5,4,13,High
2621,10,7,6926.01,5,4,4,13,High
2622,17,7,6595.22,4,4,3,11,Medium
2623,11,5,6916.33,5,3,4,12,High
2624,28,5,5629.39,4,3,3,10,Medium
2625,85,4,3403.67,2,2,1,5,Low
2626,42,4,4263.71,3,2,2,7,Low
2627,34,6,9321.82,3,4,5,12,High
2628,174,4,4668.82,1,2,2,5,Low
2629,45,5,5608.95,3,3,3,9,Medium
2630,63,10,10514.539999999999,2,5,5,12,High
2631,28,3,3539.6800000000003,4,1,1,6,Low
2632,8,4,6590.860000000001,5,2,3,10,Medium
2633,16,9,10392.61,4,5,5,14,High
2634,190,3,2614.21,1,1,1,3,Low
2635,69,8,10781.21,2,5,5,12,High
2636,31,3,3411.77,4,1,1,6,Low
2637,55,11,13895.71,3,5,5,13,High
2638,84,10,9883.4,2,5,5,12,High
2639,32,5,7255.96,4,3,4,11,Medium
2640,68,11,11643.47,2,5,5,12,High
2641,12,7,6132.32,5,4,3,12,High
2642,21,2,3229.6400000000003,4,1,1,6,Low
2643,55,3,1897.1999999999998,3,1,1,5,Low
2644,61,2,1697.24,2,1,1,4,Low
2645,33,6,5168.14,4,4,2,10,Medium
2646,120,5,4987.72,1,3,2,6,Low
2647,18,7,6760.95,4,4,4,12,High
2648,36,5,6102.13,3,3,3,9,Medium
2649,130,4,6633.45,1,2,3,6,Low
2650,26,6,5688.65,4,4,3,11,Medium
2651,16,8,9395.470000000001,4,5,5,14,High
2652,24,5,7176.639999999999,4,3,4,11,Medium
2653,4,9,12316.0,5,5,5,15,High
2654,109,9,9905.2,1,5,5,11,Medium
2655,158,6,8575.35,1,4,4,9,Medium
2656,139,7,9051.86,1,4,5,10,Medium
2657,183,3,3891.5,1,1,2,4,Low
2658,37,5,3853.98,3,3,2,8,Medium
2659,1,12,11948.48,5,5,5,15,High
2661,9,5,5712.01,5,3,3,11,Medium
2662,63,9,10546.039999999999,2,5,5,12,High
2663,165,5,7423.2300000000005,1,3,4,8,Medium
2664,135,7,6587.43,1,4,3,8,Medium
2665,31,3,5364.68,4,1,3,8,Medium
2666,257,4,4534.9,1,2,2,5,Low
2667,99,5,5817.66,2,3,3,8,Medium
2668,62,5,3342.3,2,3,1,6,Low
2669,49,3,3552.54,3,1,1,5,Low
2670,59,3,3290.68,3,1,1,5,Low
2671,101,7,8811.26,1,4,5,10,Medium
2672,16,8,8417.05,4,5,4,13,High
2673,91,5,4576.389999999999,2,3,2,7,Low
2674,45,5,6395.9,3,3,3,9,Medium
2675,96,5,5429.8,2,3,3,8,Medium
2676,6,6,7274.78,5,4,4,13,High
2677,28,5,5446.05,4,3,3,10,Medium
2678,114,5,5004.09,1,3,2,6,Low
2679,86,6,5660.31,2,4,3,9,Medium
2680,17,8,9105.78,4,5,5,14,High
2681,51,5,4606.83,3,3,2,8,Medium
2682,39,8,6122.34,3,5,3,11,Medium
2683,17,6,7829.89,4,4,4,12,High
2684,39,9,11938.039999999999,3,5,5,13,High
2685,45,6,5323.86,3,4,3,10,Medium
2686,25,11,13237.88,4,5,5,14,High
2687,18,7,6724.23,4,4,4,12,High
2688,89,3,3018.69,2,1,1,4,Low
2689,2,5,3956.18,5,3,2,10,Medium
2690,110,4,5860.55,1,2,3,6,Low
2691,61,8,8562.05,2,5,4,11,Medium
2692,41,3,1662.12,3,1,1,5,Low
2693,2,6,5128.639999999999,5,4,2,11,Medium
2694,30,4,2766.09,4,2,1,7,Low
2695,5,9,11703.11,5,5,5,15,High
2696,152,4,5519.58,1,2,3,6,Low
2697,34,7,6415.43,3,4,3,10,Medium
2698,13,7,9054.05,5,4,5,14,High
2699,61,5,3428.76,2,3,1,6,Low
2700,72,4,4497.46,2,2,2,6,Low
2701,53,9,11558.89,3,5,5,13,High
2702,20,9,12880.3,4,5,5,14,High
2703,20,7,7330.05,4,4,4,12,High
2704,236,3,1517.27,1,1,1,3,Low
2705,3,9,12147.34,5,5,5,15,High
2706,124,3,2769.36,1,1,1,3,Low
2707,44,3,3934.6,3,1,2,6,Low
2708,12,3,3437.08,5,1,1,7,Low
2709,3,4,3569.92,5,2,1,8,Medium
2710,9,4,3931.54,5,2,2,9,Medium
2711,64,6,6439.08,2,4,3,9,Medium
2712,17,6,6967.02,4,4,4,12,High
2713,1,3,3426.37,5,1,1,7,Low
2714,9,5,4081.8100000000004,5,3,2,10,Medium
2715,105,5,6644.62,1,3,3,7,Low
2716,144,4,4529.24,1,2,2,5,Low
2717,42,10,10140.5,3,5,5,13,High
2718,222,6,6050.71,1,4,3,8,Medium
2719,11,3,3061.49,5,1,1,7,Low
2720,149,5,5273.07,1,3,3,7,Low
2721,115,2,2292.96,1,1,1,3,Low
2722,74,6,4806.32,2,4,2,8,Medium
2723,41,8,10565.119999999999,3,5,5,13,High
2724,143,4,4604.3,1,2,2,5,Low
2725,177,4,2094.38,1,2,1,4,Low
2726,28,10,10263.47,4,5,5,14,High
2727,50,5,8567.85,3,3,4,10,Medium
2728,8,8,9659.77,5,5,5,15,High
2729,7,6,8706.47,5,4,5,14,High
2730,5,7,4649.51,5,4,2,11,Medium
2731,4,4,2409.89,5,2,1,8,Medium
2732,17,10,6703.58,4,5,3,12,High
2733,29,10,13266.619999999999,4,5,5,14,High
2734,56,3,2148.54,3,1,1,5,Low
2735,149,2,1340.77,1,1,1,3,Low
2736,43,5,4311.28,3,3,2,8,Medium
2737,6,9,10510.1,5,5,5,15,High
2738,60,4,4501.1900000000005,2,2,2,6,Low
2739,243,2,743.0500000000001,1,1,1,3,Low
2740,27,8,10497.95,4,5,5,14,High
2741,20,2,1825.0700000000002,4,1,1,6,Low
2742,96,3,3741.05,2,1,1,4,Low
2743,47,2,2956.8,3,1,1,5,Low
2744,126,3,3148.36,1,1,1,3,Low
2745,268,2,3322.62,1,1,1,3,Low
2746,9,3,3056.2200000000003,5,1,1,7,Low
2747,15,9,11417.36,5,5,5,15,High
2748,7,4,3952.7,5,2,2,9,Medium
2749,35,1,1061.56,3,1,1,5,Low
2750,43,11,12349.36,3,5,5,13,High
2751,4,8,9856.48,5,5,5,15,High
2752,13,4,5737.59,5,2,3,10,Medium
2753,68,11,9649.8,2,5,5,12,High
2754,187,3,5568.64,1,1,3,5,Low
2755,29,13,14088.24,4,5,5,14,High
2756,57,4,5196.93,3,2,2,7,Low
2757,145,3,3501.37,1,1,1,3,Low
2758,16,4,4188.4,4,2,2,8,Medium
2759,111,5,5619.73,1,3,3,7,Low
2760,32,5,5241.94,4,3,2,9,Medium
2761,8,9,10079.42,5,5,5,15,High
2762,17,9,13093.9,4,5,5,14,High
2763,20,9,6496.64,4,5,3,12,High
2764,52,4,3651.92,3,2,1,6,Low
2765,47,6,8522.02,3,4,4,11,Medium
2766,48,6,8740.06,3,4,5,12,High
2767,49,3,2597.41,3,1,1,5,Low
2768,24,6,6811.9400000000005,4,4,4,12,High
2769,47,6,8004.25,3,4,4,11,Medium
2770,31,9,13728.7,4,5,5,14,High
2771,45,5,8579.48,3,3,4,10,Medium
2772,26,5,5138.68,4,3,2,9,Medium
2773,5,4,4179.19,5,2,2,9,Medium
2774,85,5,4479.04,2,3,2,7,Low
2775,13,6,6201.93,5,4,3,12,High
2776,47,4,4205.06,3,2,2,7,Low
2777,104,6,6216.71,1,4,3,8,Medium
2778,10,5,5669.9,5,3,3,11,Medium
2779,12,5,6558.76,5,3,3,11,Medium
2780,3,5,6150.43,5,3,3,11,Medium
2781,74,4,4131.86,2,2,2,6,Low
2782,171,5,4995.43,1,3,2,6,Low
2783,74,11,9019.44,2,5,5,12,High
2784,75,3,2423.2200000000003,2,1,1,4,Low
2785,46,6,9232.95,3,4,5,12,High
2786,4,6,4372.3,5,4,2,11,Medium
2787,38,6,10014.36,3,4,5,12,High
2788,45,11,17258.940000000002,3,5,5,13,High
2789,25,2,2097.73,4,1,1,6,Low
2790,78,3,1799.14,2,1,1,4,Low
2791,15,7,9980.38,5,4,5,14,High
2792,219,3,4771.39,1,1,2,4,Low
2793,35,8,10915.33,3,5,5,13,High
2794,6,7,7835.25,5,4,4,13,High
2795,92,3,4453.63,2,1,2,5,Low
2796,9,7,8157.719999999999,5,4,4,13,High
2797,76,6,4583.92,2,4,2,8,Medium
2798,155,5,3433.47,1,3,1,5,Low
2799,30,8,9916.09,4,5,5,14,High
2800,42,5,1193.9,3,3,1,7,Low
2801,23,4,2768.23,4,2,1,7,Low
2802,173,3,1370.06,1,1,1,3,Low
2803,31,6,6522.64,4,4,3,11,Medium
2804,59,7,6016.75,3,4,3,10,Medium
2805,4,5,5915.9,5,3,3,11,Medium
2806,69,8,8667.06,2,5,4,11,Medium
2807,354,1,1216.14,1,1,1,3,Low
2808,7,5,6828.29,5,3,4,12,High
2809,84,3,2490.58,2,1,1,4,Low
2810,63,6,3670.1800000000003,2,4,1,7,Low
2811,26,5,4456.35,4,3,2,9,Medium
2812,88,6,8956.25,2,4,5,11,Medium
2813,205,5,6323.22,1,3,3,7,Low
2814,14,4,4851.34,5,2,2,9,Medium
2815,28,9,9217.46,4,5,5,14,High
2816,9,10,13562.73,5,5,5,15,High
2817,16,3,4046.6099999999997,4,1,2,7,Low
2818,100,4,5234.29,2,2,2,6,Low
2819,163,4,5543.02,1,2,3,6,Low
2820,59,7,8152.6900000000005,3,4,4,11,Medium
2821,52,5,4455.08,3,3,2,8,Medium
2822,12,9,8764.17,5,5,5,15,High
2823,13,4,2040.6100000000001,5,2,1,8,Medium
2824,123,6,8837.81,1,4,5,10,Medium
2825,113,4,4231.89,1,2,2,5,Low
2826,12,12,11244.57,5,5,5,15,High
2827,108,5,4673.13,1,3,2,6,Low
2828,116,2,2446.06,1,1,1,3,Low
2829,145,2,3023.32,1,1,1,3,Low
2830,96,5,4885.5199999999995,2,3,2,7,Low
2831,15,5,4904.01,5,3,2,10,Medium
2832,24,9,7026.780000000001,4,5,4,13,High
2833,17,6,6437.61,4,4,3,11,Medium
2834,67,3,3603.6800000000003,2,1,1,4,Low
2835,229,3,1178.37,1,1,1,3,Low
2836,14,10,12283.11,5,5,5,15,High
2837,42,7,9092.1,3,4,5,12,High
2838,16,3,2838.62,4,1,1,6,Low
2839,18,8,7971.99,4,5,4,13,High
2840,17,4,3362.7599999999998,4,2,1,7,Low
2841,17,7,10658.349999999999,4,4,5,13,High
2842,40,3,2134.96,3,1,1,5,Low
2843,21,6,6116.0,4,4,3,11,Medium
2844,24,7,7248.98,4,4,4,12,High
2845,48,8,8539.21,3,5,4,12,High
2846,16,4,4002.3,4,2,2,8,Medium
2847,45,7,8251.07,3,4,4,11,Medium
2848,14,4,5354.429999999999,5,2,3,10,Medium
2849,116,4,4650.96,1,2,2,5,Low
2850,8,8,7671.88,5,5,4,14,High
2851,10,7,8383.77,5,4,4,13,High
2852,104,4,5055.13,1,2,2,5,Low
2853,82,8,8836.36,2,5,5,12,High
2854,84,4,4893.5,2,2,2,6,Low
2855,40,2,255.35000000000002,3,1,1,5,Low
2856,7,7,10139.11,5,4,5,14,High
2857,114,6,8974.25,1,4,5,10,Medium
2858,109,5,8376.119999999999,1,3,4,8,Medium
2859,11,8,6793.56,5,5,4,14,High
2860,9,10,14673.35,5,5,5,15,High
2861,74,8,9484.25,2,5,5,12,High
2862,15,5,4816.96,5,3,2,10,Medium
2863,176,1,544.05,1,1,1,3,Low
2864,18,4,4770.7699999999995,4,2,2,8,Medium
2865,1,7,11030.02,5,4,5,14,High
2866,79,4,4759.37,2,2,2,6,Low
2867,96,5,2866.46,2,3,1,6,Low
2868,26,4,3572.73,4,2,1,7,Low
2869,117,6,6230.41,1,4,3,8,Medium
2870,110,2,599.88,1,1,1,3,Low
2871,21,6,4852.74,4,4,2,10,Medium
2872,25,7,7041.0599999999995,4,4,4,12,High
2873,105,3,3244.63,1,1,1,3,Low
2874,61,11,15091.91,2,5,5,12,High
2875,36,4,5883.47,3,2,3,8,Medium
2876,326,1,958.74,1,1,1,3,Low
2877,42,8,6928.59,3,5,4,12,High
2878,1,3,2319.39,5,1,1,7,Low
2879,15,8,9983.98,5,5,5,15,High
2880,19,8,12780.52,4,5,5,14,High
2881,73,6,6506.51,2,4,3,9,Medium
2882,295,2,2515.6800000000003,1,1,1,3,Low
2883,50,7,10571.82,3,4,5,12,High
2884,15,7,6721.58,5,4,3,12,High
2885,95,9,12055.64,2,5,5,12,High
2886,40,8,8504.95,3,5,4,12,High
2887,25,9,10892.99,4,5,5,14,High
2888,30,6,7967.07,4,4,4,12,High
2889,106,5,6098.4800000000005,1,3,3,7,Low
2890,87,6,6579.15,2,4,3,9,Medium
2891,63,7,8583.39,2,4,4,10,Medium
2892,13,5,6697.78,5,3,3,11,Medium
2893,60,3,4825.25,2,1,2,5,Low
2894,87,8,13218.23,2,5,5,12,High
2895,259,2,1390.68,1,1,1,3,Low
2896,195,2,2648.5,1,1,1,3,Low
2897,47,5,4416.799999999999,3,3,2,8,Medium
2898,79,4,4284.31,2,2,2,6,Low
2899,31,6,6188.15,4,4,3,11,Medium
2900,62,3,4234.34,2,1,2,5,Low
2901,39,7,9512.21,3,4,5,12,High
2902,197,2,1591.08,1,1,1,3,Low
2903,27,3,3175.62,4,1,1,6,Low
2904,24,7,5397.49,4,4,3,11,Medium
2905,9,4,3343.69,5,2,1,8,Medium
2906,46,4,4835.93,3,2,2,7,Low
2907,75,7,9679.210000000001,2,4,5,11,Medium
2908,2,6,3638.18,5,4,1,10,Medium
2909,84,7,7868.9,2,4,4,10,Medium
2910,47,8,5951.54,3,5,3,11,Medium
2911,284,2,1875.15,1,1,1,3,Low
2912,47,13,14149.73,3,5,5,13,High
2913,90,6,5130.11,2,4,2,8,Medium
2914,13,12,13824.53,5,5,5,15,High
2915,34,7,6896.26,3,4,4,11,Medium
2916,25,5,5194.54,4,3,2,9,Medium
2917,149,5,6402.85,1,3,3,7,Low
2918,52,7,8939.64,3,4,5,12,High
2919,22,6,5710.05,4,4,3,11,Medium
2920,100,2,2787.82,2,1,1,4,Low
2921,58,5,4820.4,3,3,2,8,Medium
2922,2,4,4732.49,5,2,2,9,Medium
2923,14,7,6413.18,5,4,3,12,High
2924,65,5,5251.5599999999995,2,3,3,8,Medium
2925,94,5,4419.8099999999995,2,3,2,7,Low
2926,144,4,3211.69,1,2,1,4,Low
2927,100,3,4096.32,2,1,2,5,Low
2928,176,5,6092.18,1,3,3,7,Low
2929,2,8,9420.43,5,5,5,15,High
2930,72,7,6178.68,2,4,3,9,Medium
2931,58,6,4741.6,3,4,2,9,Medium
2932,20,10,10991.14,4,5,5,14,High
2933,96,5,4806.32,2,3,2,7,Low
2934,62,6,7094.71,2,4,4,10,Medium
2935,7,7,4508.01,5,4,2,11,Medium
2936,60,6,9389.35,2,4,5,11,Medium
2937,8,7,11473.75,5,4,5,14,High
2938,126,5,7013.27,1,3,4,8,Medium
2939,91,4,3757.8,2,2,1,5,Low
2940,95,7,6758.78,2,4,4,10,Medium
2941,173,5,4811.55,1,3,2,6,Low
2942,10,7,8857.0,5,4,5,14,High
2943,53,7,7308.48,3,4,4,11,Medium
2944,31,6,4572.33,4,4,2,10,Medium
2945,50,3,2684.96,3,1,1,5,Low
2946,32,10,9722.73,4,5,5,14,High
2947,15,6,5990.41,5,4,3,12,High
2948,112,5,4758.83,1,3,2,6,Low
2949,14,3,1857.76,5,1,1,7,Low
2950,76,3,1953.15,2,1,1,4,Low
2951,86,9,11002.560000000001,2,5,5,12,High
2952,28,5,6242.1,4,3,3,10,Medium
2953,76,5,6263.34,2,3,3,8,Medium
2954,7,6,5047.3099999999995,5,4,2,11,Medium
2955,20,8,8309.33,4,5,4,13,High
2956,98,7,5810.6900000000005,2,4,3,9,Medium
2957,99,3,3938.5699999999997,2,1,2,5,Low
2958,5,7,6042.2,5,4,3,12,High
2959,135,3,3525.57,1,1,1,3,Low
2960,89,3,5056.1,2,1,2,5,Low
2961,3,6,8983.52,5,4,5,14,High
2962,78,3,2837.74,2,1,1,4,Low
2963,56,5,3318.74,3,3,1,7,Low
2964,169,2,3630.46,1,1,1,3,Low
2965,91,6,6158.93,2,4,3,9,Medium
2966,33,5,5009.32,4,3,2,9,Medium
2967,11,3,4699.01,5,1,2,8,Medium
2968,172,7,5052.9,1,4,2,7,Low
2969,12,6,6455.639999999999,5,4,3,12,High
2970,99,4,4043.88,2,2,2,6,Low
2971,28,3,2449.96,4,1,1,6,Low
2972,57,4,3218.41,3,2,1,6,Low
2973,94,4,3872.73,2,2,2,6,Low
2974,160,2,1166.79,1,1,1,3,Low
2975,170,3,4429.83,1,1,2,4,Low
2976,7,4,6239.15,5,2,3,10,Medium
2977,10,5,5552.88,5,3,3,11,Medium
2978,148,3,2701.2200000000003,1,1,1,3,Low
2979,128,3,2299.62,1,1,1,3,Low
2980,16,6,7498.77,4,4,4,12,High
2981,53,7,4484.4800000000005,3,4,2,9,Medium
2982,118,7,8987.33,1,4,5,10,Medium
2983,130,5,7256.57,1,3,4,8,Medium
2984,159,5,6200.1,1,3,3,7,Low
2985,39,10,10664.07,3,5,5,13,High
2986,29,9,9529.92,4,5,5,14,High
2987,18,5,5300.65,4,3,3,10,Medium
2988,33,8,8349.34,4,5,4,13,High
2989,71,9,11757.14,2,5,5,12,High
2990,15,7,5394.23,5,4,3,12,High
2991,76,6,5559.9800000000005,2,4,3,9,Medium
2992,10,8,10530.96,5,5,5,15,High
2993,10,7,10087.74,5,4,5,14,High
2994,16,3,719.38,4,1,1,6,Low
2995,11,5,5069.75,5,3,2,10,Medium
2996,22,3,4774.51,4,1,2,7,Low
2997,32,6,5293.91,4,4,3,11,Medium
